-1,EPI_ISL_19094515|A/canadagoose/Indiana/24_008719-001/2024|2024.194,41.9753,18.8235,38.8235,65.8824,38.8235,43.9943,18.4922,44.808,81.0811,41.963,47.925,27.4615,46.8855,73.6772,42.1969,44.3203,24.2198,47.0424,59.1523,46.1109,42.3602,18.5022,41.8502,57.7093,37.4449,44.7519,21.9684,40.4218,68.1019,41.3005,51.1905,33.1126,60.9272,72.8477,54.3046,47.8261,27.5762,49.3469,62.4093,44.9927,-1,Avian,B3.6
-1,EPI_ISL_19094582|A/dairycow/Texas/24_009495-003/2024|2024.219,41.7989,19.4118,38.8235,65.2941,38.2353,43.9232,17.7809,44.808,81.7923,42.6743,47.5904,24.7823,46.2157,72.3376,38.848,44.2272,24.2198,47.0424,59.6181,45.6451,42.3602,18.9427,41.8502,57.7093,37.8855,45.4106,23.2865,45.6942,69.8594,38.6643,51.0582,33.1126,59.6026,70.1987,54.3046,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094583|A/dairycow/Texas/24_009495-011/2024|2024.219,41.7989,19.4118,38.8235,65.2941,38.2353,43.8522,17.7809,44.808,80.3698,42.6743,47.6573,24.7823,46.8855,72.3376,38.848,44.2737,24.6856,47.0424,59.6181,46.1109,42.3602,18.9427,41.8502,57.7093,37.8855,45.4106,23.7258,45.6942,69.42,38.6643,51.0582,33.1126,59.6026,70.1987,54.3046,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094584|A/dairycow/Texas/24_009495-012/2024|2024.219,41.7989,19.4118,38.8235,65.2941,38.2353,43.9943,17.7809,44.808,82.5036,42.6743,47.5904,24.7823,46.2157,72.3376,38.848,44.2272,24.2198,47.0424,59.6181,45.6451,42.3602,18.9427,41.8502,57.7093,37.8855,45.4106,23.2865,45.6942,69.8594,38.6643,51.0582,33.1126,59.6026,70.1987,54.3046,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094585|A/dairycow/Texas/24_009775-001/2024|2024.189,41.9165,20,38.8235,65.2941,38.2353,43.9943,17.7809,44.808,81.7923,42.6743,47.5904,24.7823,46.2157,72.3376,38.848,44.3669,25.1514,47.0424,59.6181,46.5766,42.3602,18.9427,41.8502,57.7093,37.8855,45.4106,23.2865,45.6942,69.42,39.1037,51.0582,33.1126,59.6026,70.1987,54.3046,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094586|A/dairycow/Texas/24_009776-001/2024|2024.189,41.7989,19.4118,38.8235,65.2941,38.2353,43.9232,17.7809,44.808,81.7923,42.6743,47.6573,24.7823,46.8855,72.3376,38.848,44.2272,24.6856,47.0424,59.6181,46.1109,42.4042,18.9427,41.8502,58.1498,37.8855,45.4106,23.7258,45.6942,69.8594,38.6643,51.0582,33.1126,59.6026,70.1987,54.3046,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094587|A/dairycow/Texas/24_009776-002/2024|2024.189,41.7402,19.4118,38.8235,65.2941,38.2353,43.9232,17.7809,44.808,81.7923,42.6743,47.7242,24.7823,46.8855,72.3376,38.848,44.2272,24.6856,47.0424,59.6181,46.1109,42.4042,18.9427,41.8502,58.1498,37.8855,45.3667,23.7258,45.6942,69.42,38.6643,51.0582,33.1126,59.6026,70.1987,54.3046,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094588|A/dairycow/Texas/24_009776-004/2024|2024.189,41.7989,19.4118,38.8235,65.2941,38.2353,43.9232,17.7809,44.808,81.7923,42.6743,47.6573,24.7823,46.8855,72.3376,38.848,44.2272,24.6856,47.0424,59.6181,46.1109,42.4042,18.9427,41.8502,58.1498,37.8855,45.4106,23.7258,45.6942,69.8594,38.6643,51.1905,34.4371,59.6026,70.1987,54.3046,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094589|A/dairycow/Texas/24_009776-015/2024|2024.189,41.7989,19.4118,38.8235,65.2941,38.2353,43.9232,17.7809,44.808,81.7923,42.6743,47.7242,24.7823,46.8855,72.3376,38.848,44.2737,24.6856,47.0424,60.5496,46.1109,42.4042,18.9427,41.8502,58.1498,37.8855,45.4106,23.7258,45.6942,69.8594,38.6643,51.0582,33.1126,59.6026,70.1987,54.3046,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094590|A/dairycow/Texas/24_010331-001/2024|2024.199,41.7989,19.4118,38.8235,65.2941,38.2353,43.8522,17.7809,44.808,80.3698,42.6743,47.6573,24.7823,46.8855,72.3376,38.848,44.3203,24.6856,47.5082,59.6181,46.5766,42.4042,19.3833,41.8502,57.7093,38.326,45.3228,23.2865,45.2548,69.42,38.6643,50.9259,33.1126,59.6026,68.8742,54.3046,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094591|A/dairycow/Texas/24_010513-002/2024|2024.216,41.7402,19.4118,38.8235,65.2941,38.2353,43.9943,17.7809,44.808,81.7923,42.6743,47.5234,24.7823,46.2157,72.3376,38.848,44.3203,24.6856,46.5766,60.0838,46.1109,42.3162,18.9427,41.8502,57.2687,37.8855,45.3667,23.2865,45.6942,69.42,38.6643,51.0582,33.1126,59.6026,70.1987,54.3046,47.971,27.5762,47.8955,63.8607,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094592|A/dairycow/Texas/24_010513-003/2024|2024.216,41.7989,19.4118,38.8235,65.2941,38.2353,43.9943,17.7809,44.808,81.7923,42.6743,47.5904,24.7823,46.2157,73.0074,38.848,44.2737,24.6856,47.0424,59.6181,46.1109,42.3162,18.9427,41.4097,57.7093,37.8855,45.3667,23.2865,45.6942,69.42,38.6643,50.9259,33.1126,59.6026,70.1987,54.3046,48.1159,29.0276,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094593|A/dairycow/Texas/24_010513-004/2024|2024.216,41.7989,19.4118,38.8235,65.2941,38.2353,43.9232,17.7809,44.808,81.7923,42.6743,47.5904,24.7823,46.2157,72.3376,38.848,44.3203,24.6856,47.5082,59.6181,46.1109,42.3602,18.9427,41.8502,57.7093,37.8855,45.3667,23.7258,45.6942,68.9807,39.1037,51.0582,33.1126,59.6026,70.1987,54.3046,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094594|A/dairycow/Texas/24_010513-006/2024|2024.238,41.8577,19.4118,38.8235,65.8824,38.2353,43.9943,17.7809,44.808,81.7923,42.6743,47.6573,24.7823,46.2157,73.0074,38.848,44.3669,25.1514,47.0424,59.6181,47.0424,42.3162,18.9427,41.8502,57.7093,37.8855,45.3228,23.2865,45.6942,69.42,38.225,51.0582,33.1126,59.6026,70.1987,54.3046,48.2609,29.0276,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094595|A/dairycow/Texas/24_010513-007/2024|2024.216,41.7989,19.4118,38.8235,65.2941,38.2353,43.9943,17.7809,44.808,81.7923,42.6743,47.6573,24.7823,46.2157,72.3376,38.848,44.2272,24.6856,47.0424,59.6181,46.1109,42.3602,18.9427,41.8502,57.7093,37.8855,45.3667,23.2865,45.6942,69.42,38.6643,51.0582,33.1126,59.6026,70.1987,54.3046,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094596|A/dairycow/Texas/24_010514-002/2024|2024.254,41.8577,19.4118,38.8235,65.2941,38.8235,44.0654,17.7809,44.808,82.5036,42.6743,47.5904,24.7823,46.2157,72.3376,38.848,44.3669,25.1514,47.5082,59.6181,46.1109,42.4042,19.3833,41.8502,57.7093,38.326,45.3667,23.2865,45.6942,69.42,39.1037,51.1905,33.1126,59.6026,70.1987,55.6291,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094597|A/chicken/Indiana/24_005716-002/2024|2024.139,41.7402,18.2353,38.8235,65.2941,38.8235,43.8522,17.7809,44.808,81.0811,42.6743,47.7242,26.1219,47.5553,73.0074,40.8573,44.2272,24.6856,47.0424,58.2208,46.1109,42.3602,18.9427,41.4097,57.7093,37.4449,44.8397,21.529,40.8612,67.6626,41.3005,51.0582,31.7881,60.9272,72.8477,52.9801,47.6812,26.1248,49.3469,62.4093,44.9927,-1,Avian,B3.6
-1,EPI_ISL_19094598|A/chicken/Indiana/24_005716-003/2024|2024.139,41.7989,18.2353,38.8235,65.2941,39.4118,43.9232,17.7809,44.808,81.0811,42.6743,47.7912,26.1219,48.2251,73.0074,40.8573,44.2737,24.6856,47.0424,58.2208,46.5766,42.3602,18.9427,41.4097,57.7093,37.4449,44.8397,21.529,40.8612,67.6626,41.3005,51.0582,31.7881,60.9272,72.8477,52.9801,47.8261,26.1248,49.3469,62.4093,44.9927,-1,Avian,B3.6
-1,EPI_ISL_19094599|A/chicken/Indiana/24_005716-006/2024|2024.139,41.7402,18.2353,38.2353,65.2941,38.8235,43.9232,17.7809,44.808,81.0811,42.6743,47.7242,26.1219,47.5553,73.0074,40.8573,44.2737,24.6856,47.0424,58.2208,46.5766,42.3602,18.9427,41.4097,57.7093,37.4449,44.8397,21.529,40.8612,67.6626,41.3005,51.0582,31.7881,60.9272,72.8477,52.9801,47.8261,26.1248,49.3469,62.4093,44.9927,-1,Avian,B3.6
-1,EPI_ISL_19094600|A/chicken/Kansas/24_010482-001/2024|2024.268,41.7989,19.4118,38.8235,66.4706,38.2353,43.9943,17.7809,44.808,81.7923,42.6743,47.5904,24.1125,46.2157,72.3376,38.848,44.3669,24.6856,47.5082,60.5496,46.1109,42.3602,18.9427,41.8502,57.7093,37.8855,45.4985,23.2865,46.1336,69.8594,39.1037,51.0582,33.1126,59.6026,70.1987,54.3046,47.8261,26.1248,49.3469,65.312,44.9927,-1,Avian,B3.13
-1,EPI_ISL_19094601|A/dairycow/Texas/24_009495-002/2024|2024.219,41.7989,19.4118,38.8235,65.2941,38.2353,43.9232,17.7809,44.808,81.7923,42.6743,47.5234,24.7823,46.2157,72.3376,38.848,44.2272,24.2198,47.0424,59.6181,45.6451,42.3602,18.9427,41.8502,57.7093,37.8855,45.4106,23.2865,45.6942,69.8594,38.6643,51.1905,34.4371,60.9272,70.1987,54.3046,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094602|A/dairycow/Texas/24_009495-001/2024|2024.219,41.7402,18.8235,38.8235,65.2941,38.2353,43.9232,17.7809,44.808,81.7923,42.6743,47.6573,25.4521,46.2157,72.3376,39.5177,44.2272,24.2198,47.0424,59.6181,45.6451,42.3602,18.9427,41.8502,57.7093,37.8855,45.4106,23.2865,45.6942,69.8594,38.6643,51.1905,33.1126,59.6026,70.1987,55.6291,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094603|A/dairycow/Texas/24_009367-023/2024|2024.230,41.7989,19.4118,38.8235,65.2941,38.2353,44.0654,18.4922,44.808,81.0811,42.6743,47.6573,24.7823,46.8855,72.3376,39.5177,44.3203,24.6856,47.0424,59.6181,46.5766,42.3602,18.9427,41.8502,57.7093,37.8855,45.2789,23.2865,45.2548,69.42,38.6643,50.9259,33.1126,59.6026,70.1987,54.3046,47.971,27.5762,47.8955,65.312,43.5414,-1,Cattle,B3.13
-1,EPI_ISL_19094604|A/dairycow/Texas/24_009367-018/2024|2024.230,41.7989,19.4118,38.8235,65.2941,38.2353,44.0654,18.4922,44.808,81.0811,42.6743,47.6573,24.7823,46.8855,72.3376,39.5177,44.3203,24.6856,47.0424,59.6181,46.5766,42.3602,18.9427,41.8502,57.7093,37.8855,45.2789,23.2865,45.2548,69.42,38.6643,51.0582,33.1126,59.6026,70.1987,54.3046,47.971,27.5762,47.8955,65.312,43.5414,-1,Cattle,B3.13
-1,EPI_ISL_19094605|A/dairycow/Texas/24_009110-023/2024|2024.199,41.8577,19.4118,38.8235,65.2941,38.8235,43.8522,17.7809,44.808,81.7923,42.6743,47.6573,24.7823,46.2157,72.3376,38.848,44.2272,24.6856,47.0424,59.1523,46.1109,42.3602,18.5022,42.2907,57.7093,38.326,45.3667,23.2865,45.6942,69.42,38.6643,51.0582,33.1126,59.6026,70.1987,54.3046,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094606|A/dairycow/Texas/24_009290-001/2024|2024.197,41.7989,19.4118,38.8235,65.2941,38.2353,43.9232,17.7809,44.808,81.7923,42.6743,47.6573,24.7823,46.8855,72.3376,38.848,44.1806,24.6856,47.0424,58.6865,46.1109,42.3602,18.9427,41.8502,57.7093,37.8855,45.3228,22.8471,45.6942,69.42,38.6643,51.0582,33.1126,59.6026,70.1987,54.3046,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094607|A/dairycow/Texas/24_009290-005/2024|2024.197,41.9165,20.5882,39.4118,65.2941,37.6471,43.9232,17.7809,44.808,81.7923,42.6743,47.5904,24.7823,46.2157,72.3376,38.848,44.2272,24.6856,47.0424,59.1523,46.1109,42.4483,19.3833,41.8502,57.7093,38.326,45.4106,23.2865,45.6942,69.8594,38.6643,50.9259,33.1126,58.2781,68.8742,54.3046,47.971,27.5762,49.3469,63.8607,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094608|A/dairycow/Texas/24_009290-006/2024|2024.197,41.9165,20.5882,39.4118,65.2941,37.6471,43.9232,17.7809,44.808,81.7923,42.6743,47.5904,24.7823,46.2157,72.3376,38.848,44.2272,24.6856,47.0424,59.1523,46.1109,42.4483,19.3833,41.8502,57.7093,38.326,45.4106,23.2865,45.6942,69.8594,38.6643,50.9259,33.1126,58.2781,68.8742,54.3046,47.971,27.5762,49.3469,63.8607,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094609|A/dairycow/Texas/24_009308-006/2024|2024.213,41.7989,19.4118,38.8235,65.2941,38.2353,43.9943,17.7809,44.808,81.7923,42.6743,47.5904,24.7823,46.2157,72.3376,38.848,44.3669,25.1514,47.5082,59.6181,46.1109,42.4042,18.9427,41.8502,58.1498,37.8855,45.4545,23.2865,46.1336,69.42,39.1037,51.1905,33.1126,59.6026,70.1987,55.6291,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094610|A/dairycow/Texas/24_009308-008/2024|2024.213,41.7989,19.4118,38.8235,65.2941,38.2353,43.9943,17.7809,44.808,81.7923,42.6743,47.5904,24.7823,46.2157,72.3376,38.848,44.3203,24.6856,47.0424,59.6181,46.1109,42.3602,18.9427,41.8502,57.7093,37.8855,45.4106,23.2865,45.6942,69.8594,38.6643,51.0582,33.1126,59.6026,70.1987,54.3046,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094611|A/dairycow/Texas/24_009310-005/2024|2024.219,41.7989,19.4118,38.8235,65.2941,38.2353,43.9943,17.7809,44.808,81.7923,42.6743,47.5904,24.7823,46.2157,72.3376,38.848,44.2737,24.6856,47.0424,59.6181,46.1109,42.3162,18.9427,41.8502,57.7093,37.8855,45.4106,23.2865,45.6942,69.8594,38.6643,51.0582,33.1126,59.6026,70.1987,54.3046,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094612|A/dairycow/Texas/24_009367-001/2024|2024.219,41.7989,19.4118,38.8235,65.2941,38.2353,43.9943,19.2034,45.5192,81.0811,42.6743,47.6573,24.7823,46.8855,72.3376,39.5177,44.3203,24.6856,47.0424,59.6181,46.5766,42.3602,18.9427,41.8502,57.7093,37.8855,45.3667,23.2865,45.6942,69.42,38.6643,51.0582,33.1126,59.6026,70.1987,54.3046,47.971,27.5762,47.8955,65.312,43.5414,-1,Cattle,B3.13
-1,EPI_ISL_19094613|A/dairycow/Texas/24_009367-002/2024|2024.230,41.7989,19.4118,38.8235,65.2941,38.2353,44.0654,18.4922,44.808,81.0811,42.6743,47.6573,24.7823,46.8855,72.3376,39.5177,44.3203,24.6856,47.0424,59.6181,46.5766,42.3602,18.9427,41.8502,57.7093,37.8855,45.2789,23.2865,45.2548,69.42,38.6643,51.0582,33.1126,59.6026,70.1987,54.3046,47.971,27.5762,47.8955,65.312,43.5414,-1,Cattle,B3.13
-1,EPI_ISL_19094614|A/chicken/Maryland/24_005539-001/2024|2024.126,42.0929,18.2353,39.4118,64.7059,40,43.9943,17.7809,44.808,81.7923,41.963,48.1258,28.1313,47.5553,73.6772,42.1969,44.1806,25.1514,47.0424,59.1523,45.6451,42.4042,18.9427,42.2907,57.7093,37.8855,44.8397,21.9684,41.3005,67.2232,41.3005,51.1905,33.1126,60.9272,72.8477,54.3046,47.5362,27.5762,49.3469,60.9579,43.5414,-1,Avian,B3.6
-1,EPI_ISL_19094615|A/dairycow/Texas/24_009367-003/2024|2024.230,41.9165,19.4118,39.4118,65.2941,38.2353,43.9943,17.7809,44.808,81.7923,42.6743,47.5904,24.7823,46.2157,72.3376,38.848,44.3203,24.6856,47.0424,59.6181,46.5766,42.3602,18.9427,41.8502,57.7093,37.8855,45.4545,23.2865,45.6942,69.8594,39.1037,51.0582,33.1126,59.6026,70.1987,54.3046,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094616|A/dairycow/Texas/24_009367-005/2024|2024.230,41.9165,19.4118,39.4118,65.2941,38.2353,43.9943,17.7809,44.808,81.7923,42.6743,47.5904,24.7823,46.2157,72.3376,38.848,44.3203,24.6856,47.0424,59.6181,46.5766,42.3602,18.9427,41.8502,57.7093,37.8855,45.4106,23.2865,45.6942,68.9807,39.1037,51.0582,33.1126,59.6026,70.1987,54.3046,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094617|A/dairycow/Texas/24_009367-007/2024|2024.230,41.7989,19.4118,38.8235,65.2941,38.2353,44.0654,18.4922,44.808,81.0811,42.6743,47.6573,24.7823,46.8855,72.3376,39.5177,44.3203,24.6856,47.0424,59.6181,46.5766,42.4042,18.9427,41.8502,57.7093,38.326,45.235,23.2865,45.2548,68.9807,38.6643,51.0582,33.1126,59.6026,70.1987,54.3046,47.971,27.5762,47.8955,65.312,43.5414,-1,Cattle,B3.13
-1,EPI_ISL_19094618|A/dairycow/Texas/24_009367-009/2024|2024.230,41.7989,19.4118,38.8235,64.7059,38.2353,43.9943,17.7809,44.808,81.7923,42.6743,47.5904,24.7823,46.2157,72.3376,38.848,44.3669,24.6856,47.0424,60.0838,46.5766,42.4042,18.9427,41.8502,58.1498,37.8855,45.4985,23.2865,45.6942,69.8594,39.9824,51.0582,33.1126,59.6026,70.1987,54.3046,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094619|A/dairycow/Texas/24_009367-010/2024|2024.230,41.8577,18.8235,39.4118,65.2941,38.2353,43.9943,17.7809,44.808,81.7923,42.6743,47.5904,24.7823,46.2157,72.3376,38.848,44.2737,24.2198,46.5766,59.6181,46.5766,42.3602,18.9427,41.8502,57.7093,37.8855,45.4545,23.2865,45.6942,69.8594,39.1037,51.0582,33.1126,59.6026,70.1987,54.3046,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094620|A/dairycow/Texas/24_009367-011/2024|2024.230,41.7402,19.4118,38.2353,65.2941,38.2353,43.9943,18.4922,44.808,81.0811,42.6743,47.6573,24.7823,46.8855,72.3376,39.5177,44.3203,24.6856,47.0424,59.6181,46.5766,42.3602,18.9427,41.8502,57.7093,37.8855,45.3667,23.2865,45.6942,69.42,38.6643,51.0582,33.1126,59.6026,70.1987,54.3046,47.971,27.5762,47.8955,65.312,43.5414,-1,Cattle,B3.13
-1,EPI_ISL_19094621|A/dairycow/Texas/24_009367-012/2024|2024.230,41.7989,19.4118,38.8235,65.2941,38.2353,43.9943,18.4922,44.808,81.0811,42.6743,47.6573,24.7823,46.8855,72.3376,39.5177,44.3203,24.6856,47.0424,59.6181,46.5766,42.3602,18.9427,41.8502,57.7093,37.8855,45.3667,23.2865,45.6942,69.42,38.6643,51.0582,33.1126,59.6026,70.1987,54.3046,48.1159,27.5762,47.8955,66.7634,43.5414,-1,Cattle,B3.13
-1,EPI_ISL_19094622|A/dairycow/Texas/24_009367-013/2024|2024.230,41.9165,19.4118,39.4118,65.2941,38.2353,43.9943,17.7809,44.808,81.7923,42.6743,47.5234,24.7823,46.2157,71.6678,38.848,44.3203,24.6856,47.0424,59.6181,46.5766,42.3602,18.9427,41.8502,57.7093,37.8855,45.4545,23.2865,45.6942,69.8594,39.1037,51.0582,33.1126,59.6026,70.1987,54.3046,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094623|A/dairycow/Texas/24_009367-014/2024|2024.230,41.9165,19.4118,39.4118,65.2941,38.2353,43.9943,17.7809,44.808,81.7923,42.6743,47.5904,24.7823,46.2157,72.3376,38.848,44.2737,24.2198,46.5766,59.6181,46.5766,42.3162,18.9427,41.8502,57.7093,37.8855,45.4106,23.2865,45.6942,69.42,39.1037,51.0582,33.1126,59.6026,70.1987,54.3046,48.2609,29.0276,49.3469,65.312,46.4441,-1,Cattle,B3.13
-1,EPI_ISL_19094624|A/dairycow/Texas/24_009367-016/2024|2024.230,41.7989,19.4118,38.8235,65.2941,38.2353,43.9943,18.4922,44.808,81.0811,42.6743,47.6573,24.7823,46.8855,72.3376,39.5177,44.3203,24.6856,47.0424,59.6181,46.5766,42.3602,18.9427,41.8502,57.7093,37.8855,45.3667,23.2865,45.6942,69.42,38.6643,51.0582,33.1126,59.6026,70.1987,54.3046,47.971,27.5762,47.8955,65.312,43.5414,-1,Cattle,B3.13
-1,EPI_ISL_19094625|A/dairycow/Texas/24_009367-004/2024|2024.230,41.7989,19.4118,38.8235,65.2941,38.2353,43.9943,18.4922,44.808,81.0811,42.6743,47.6573,24.7823,46.8855,72.3376,39.5177,44.3203,24.6856,47.0424,59.6181,46.5766,42.3602,18.9427,41.8502,57.7093,37.8855,45.3667,23.2865,45.6942,69.42,38.6643,51.0582,33.1126,59.6026,70.1987,54.3046,47.971,27.5762,47.8955,65.312,43.5414,-1,Cattle,B3.13
-1,EPI_ISL_19094626|A/dairycow/Texas/24_009110-022/2024|2024.199,41.9165,20.5882,39.4118,65.2941,37.6471,43.9232,17.7809,44.808,81.7923,42.6743,47.5904,24.7823,46.2157,72.3376,38.848,44.1806,24.6856,46.5766,59.1523,46.1109,42.4483,19.3833,41.8502,57.7093,38.326,45.3667,23.2865,45.6942,69.8594,38.6643,50.9259,33.1126,58.2781,68.8742,54.3046,47.971,27.5762,49.3469,63.8607,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094627|A/chicken/Maryland/24_005539-002/2024|2024.126,42.0929,18.2353,39.4118,64.7059,40,43.9943,17.7809,44.808,81.7923,41.963,48.1258,28.1313,47.5553,73.6772,42.1969,44.1806,25.1514,47.0424,59.1523,45.6451,42.4042,18.9427,42.2907,57.7093,37.8855,44.7958,21.9684,41.3005,66.7838,41.3005,51.1905,33.1126,60.9272,72.8477,54.3046,47.5362,27.5762,49.3469,60.9579,43.5414,-1,Avian,B3.6
-1,EPI_ISL_19094628|A/chicken/Minnesota/24_005907-001/2024|2024.148,41.9165,18.2353,38.2353,65.2941,39.4118,44.0654,17.7809,45.5192,81.7923,42.6743,47.6573,26.7917,48.2251,73.6772,40.1875,44.3203,24.2198,47.0424,58.6865,47.0424,42.2721,18.9427,41.4097,57.2687,37.4449,45.0154,22.8471,40.4218,68.9807,41.3005,51.1905,33.1126,60.9272,71.5232,54.3046,48.1159,27.5762,47.8955,66.7634,44.9927,-1,Avian,B3.6
-1,EPI_ISL_19094629|A/goat/Minnesota/24_007234-048/2024|2024.183,41.9753,18.2353,38.2353,65.8824,39.4118,44.0654,17.7809,45.5192,81.7923,42.6743,47.7242,26.7917,48.2251,73.6772,40.8573,44.3203,24.2198,47.0424,58.6865,47.0424,42.2721,18.9427,41.4097,57.2687,37.4449,45.0154,22.8471,40.4218,68.9807,41.3005,51.1905,33.1126,60.9272,71.5232,54.3046,48.1159,27.5762,47.8955,66.7634,44.9927,-1,Goat,B3.6
-1,EPI_ISL_19094630|A/goat/Minnesota/24_007234-050/2024|2024.183,41.9165,18.2353,38.2353,64.7059,39.4118,44.0654,17.7809,45.5192,81.7923,42.6743,47.7242,26.7917,48.2251,73.6772,40.8573,44.3669,24.2198,47.0424,58.6865,47.0424,42.2721,18.9427,41.4097,57.2687,37.4449,45.0593,22.8471,40.4218,68.9807,41.3005,51.1905,33.1126,60.9272,71.5232,54.3046,48.1159,27.5762,47.8955,66.7634,44.9927,-1,Goat,B3.6
-1,EPI_ISL_19094631|A/grackle/Texas/24_008765-002/2024|2024.216,41.7402,19.4118,38.8235,65.2941,38.2353,43.9232,17.7809,44.808,80.3698,42.6743,47.6573,24.7823,46.8855,72.3376,38.848,44.2737,24.6856,47.0424,59.6181,46.1109,42.3602,18.9427,41.8502,57.7093,37.8855,45.4985,24.1652,45.6942,69.42,39.1037,51.0582,33.1126,59.6026,70.1987,54.3046,48.1159,27.5762,49.3469,65.312,44.9927,-1,Avian,B3.13
-1,EPI_ISL_19094632|A/greathornedowl/Oregon/24_006223-001/2024|2024.139,41.8577,18.8235,39.4118,64.1176,39.4118,43.8522,17.7809,44.808,81.0811,41.963,47.6573,26.1219,47.5553,72.3376,40.8573,44.1806,24.6856,47.0424,58.6865,45.1793,42.2721,19.3833,41.8502,57.2687,37.4449,44.8397,22.4077,41.3005,68.1019,40.4218,51.3228,33.1126,60.9272,74.1722,54.3046,47.971,27.5762,47.8955,63.8607,44.9927,-1,Avian,B3.6
-1,EPI_ISL_19094633|A/pigeon/Texas/24_008765-001/2024|2024.216,41.7989,19.4118,38.8235,65.2941,38.2353,43.9943,17.7809,44.808,80.3698,43.3855,47.5904,24.7823,46.2157,72.3376,38.1782,44.2737,24.6856,47.0424,59.6181,46.1109,42.3162,18.9427,41.8502,57.2687,37.8855,45.4545,24.1652,45.6942,69.42,38.6643,51.0582,33.1126,59.6026,70.1987,54.3046,48.1159,27.5762,49.3469,65.312,44.9927,-1,Avian,B3.13
-1,EPI_ISL_19094634|A/raccoon/NewMexico/24_009496-002/2024|2024.224,41.7989,19.4118,38.8235,65.2941,38.2353,43.9232,17.7809,44.808,81.7923,42.6743,47.5234,24.1125,46.2157,72.3376,39.5177,44.3203,24.6856,47.0424,59.6181,46.1109,42.3602,18.9427,41.8502,57.7093,37.8855,45.3667,23.2865,45.6942,69.8594,38.6643,51.0582,33.1126,59.6026,70.1987,54.3046,47.8261,27.5762,49.3469,65.312,43.5414,-1,Raccoon,B3.13
-1,EPI_ISL_19094635|A/skunk/Washington/24_005959-004/2024|2024.145,42.0341,18.8235,39.4118,65.8824,39.4118,44.1365,17.0697,44.808,82.5036,41.963,47.7242,26.1219,47.5553,73.6772,40.1875,44.2737,24.6856,47.0424,59.1523,46.1109,42.3162,18.9427,41.8502,57.2687,38.326,44.8397,21.9684,40.8612,68.5413,40.8612,51.3228,33.1126,60.9272,72.8477,54.3046,48.2609,27.5762,49.3469,65.312,44.9927,-1,Skunk,B3.6
