-1 1:41.9753 2:17.6471 3:38.8235 4:64.7059 5:41.7647 6:44.2075 7:18.4922 8:44.0967 9:82.5036 10:42.6743 11:47.8581 12:27.4615 13:46.8855 14:75.6865 15:35.4990 16:44.5065 17:25.6171 18:47.5082 19:58.2208 20:47.0424 21:43.3730 22:20.2643 23:37.4449 24:60.3524 25:42.7313 26:45.0593 27:21.5290 28:43.9367 29:66.7838 30:42.6186 31:51.1905 32:33.1126 33:63.5762 34:72.8477 35:54.3046 36:46.8116 37:23.2221 38:47.8955 39:62.4093 40:53.7010
-1 1:42.2105 2:18.2353 3:38.2353 4:65.2941 5:41.7647 6:44.2786 7:19.9147 8:44.0967 9:82.5036 10:42.6743 11:47.7242 12:26.1219 13:46.8855 14:75.6865 15:35.4990 16:44.5065 17:24.6856 18:48.4397 19:58.6865 20:47.0424 21:43.3730 22:19.8238 23:37.4449 24:59.4714 25:42.7313 26:45.1032 27:21.0896 28:43.9367 29:67.6626 30:43.0580 31:51.0582 32:33.1126 33:64.9007 34:72.8477 35:51.6556 36:47.1014 37:24.6734 38:52.2496 39:62.4093 40:55.1524
-1 1:42.1893 2:17.1903 3:38.5299 4:65.2045 5:42.0865 6:44.6132 7:20.2605 8:44.8625 9:83.9363 10:43.4153 11:47.6712 12:26.0631 13:46.6392 14:75.4458 15:34.9794 16:44.4444 17:25.0710 18:47.3037 19:58.6566 20:46.8307 21:43.4588 22:19.7221 23:37.6513 24:60.5110 25:42.5818 26:45.3390 27:20.7254 28:44.7480 29:68.7706 30:43.3349 31:51.2295 32:31.4637 33:67.0315 34:73.8714 35:51.9836 36:46.9419 37:26.0337 38:49.0046 39:62.7871 40:55.1302
-1 1:42.1517 2:17.6471 3:38.2353 4:65.2941 5:41.7647 6:44.2786 7:19.9147 8:44.0967 9:82.5036 10:43.3855 11:47.7242 12:26.7917 13:46.8855 14:75.0167 15:35.4990 16:44.4134 17:25.1514 18:47.5082 19:58.2208 20:46.5766 21:43.2849 22:19.8238 23:37.4449 24:59.4714 25:42.7313 26:45.1471 27:21.0896 28:44.3761 29:67.2232 30:43.0580 31:51.0582 32:33.1126 33:64.9007 34:72.8477 35:51.6556 36:46.8705 37:24.7813 38:51.0204 39:62.6822 40:53.9359
-1 1:42.1517 2:18.2353 3:38.8235 4:64.1176 5:41.7647 6:44.1365 7:19.2034 8:44.0967 9:81.7923 10:42.6743 11:47.5234 12:26.7917 13:45.5459 14:75.6865 15:36.1688 16:44.4134 17:25.6171 18:47.0424 19:58.6865 20:47.0424 21:43.1528 22:20.2643 23:37.0044 24:60.3524 25:40.9692 26:45.0154 27:21.5290 28:44.3761 29:66.3445 30:43.0580 31:50.7937 32:33.1126 33:62.2517 34:72.8477 35:51.6556 36:46.8116 37:23.2221 38:49.3469 39:63.8607 40:53.7010
-1 1:42.2693 2:18.2353 3:39.4118 4:65.2941 5:41.7647 6:44.1365 7:19.2034 8:43.3855 9:82.5036 10:42.6743 11:47.5234 12:26.7917 13:45.5459 14:75.6865 15:36.1688 16:44.4134 17:25.6171 18:47.0424 19:58.6865 20:47.0424 21:43.2409 22:20.2643 23:37.0044 24:60.3524 25:41.4097 26:45.0154 27:21.5290 28:44.3761 29:66.3445 30:43.0580 31:50.7937 32:33.1126 33:62.2517 34:72.8477 35:51.6556 36:46.6667 37:23.2221 38:47.8955 39:62.4093 40:53.7010
-1 1:42.2693 2:18.2353 3:38.8235 4:65.2941 5:41.7647 6:44.0654 7:19.2034 8:44.0967 9:81.7923 10:42.6743 11:47.5904 12:26.7917 13:45.5459 14:76.3563 15:36.1688 16:44.3669 17:25.1514 18:47.0424 19:58.6865 20:47.0424 21:43.1088 22:20.2643 23:36.5639 24:60.3524 25:40.9692 26:45.0154 27:21.5290 28:44.3761 29:66.7838 30:43.0580 31:50.6614 32:31.7881 33:62.2517 34:72.8477 35:51.6556 36:46.6667 37:23.2221 38:47.8955 39:62.4093 40:53.7010
-1 1:42.1517 2:17.6471 3:38.8235 4:64.7059 5:41.7647 6:44.2075 7:19.2034 8:44.0967 9:82.5036 10:43.3855 11:47.5234 12:26.7917 13:45.5459 14:75.6865 15:36.1688 16:44.4134 17:25.6171 18:47.0424 19:58.6865 20:47.0424 21:43.1528 22:20.2643 23:37.0044 24:60.3524 25:40.9692 26:45.0154 27:21.5290 28:44.3761 29:66.3445 30:43.4974 31:50.7937 32:33.1126 33:62.2517 34:72.8477 35:51.6556 36:46.6667 37:23.2221 38:47.8955 39:62.4093 40:53.7010
-1 1:42.1517 2:17.6471 3:38.8235 4:65.2941 5:41.7647 6:44.2075 7:19.2034 8:44.0967 9:82.5036 10:42.6743 11:47.3226 12:26.7917 13:44.8761 14:74.3470 15:36.1688 16:44.3669 17:25.6171 18:47.0424 19:58.6865 20:47.0424 21:43.1528 22:20.2643 23:37.0044 24:60.3524 25:40.9692 26:45.0593 27:21.5290 28:44.8155 29:66.3445 30:43.0580 31:50.7937 32:33.1126 33:62.2517 34:72.8477 35:51.6556 36:46.6667 37:23.2221 38:47.8955 39:62.4093 40:53.7010
-1 1:42.0929 2:17.6471 3:38.8235 4:65.2941 5:41.1765 6:44.2786 7:19.2034 8:44.0967 9:82.5036 10:43.3855 11:47.4565 12:26.7917 13:45.5459 14:75.6865 15:36.1688 16:44.3669 17:25.6171 18:47.0424 19:58.6865 20:46.5766 21:43.1528 22:20.2643 23:37.0044 24:60.3524 25:40.9692 26:44.9275 27:21.5290 28:44.3761 29:65.9051 30:42.6186 31:50.7937 32:33.1126 33:62.2517 34:72.8477 35:51.6556 36:46.6667 37:23.2221 38:47.8955 39:62.4093 40:53.7010
-1 1:42.0929 2:18.2353 3:38.8235 4:65.2941 5:41.1765 6:44.2075 7:19.2034 8:44.0967 9:82.5036 10:42.6743 11:47.4565 12:26.7917 13:45.5459 14:75.6865 15:36.1688 16:44.3203 17:25.1514 18:47.0424 19:58.6865 20:47.0424 21:43.1968 22:19.8238 23:37.0044 24:60.7930 25:41.4097 26:45.0154 27:21.5290 28:44.3761 29:66.3445 30:43.0580 31:50.9259 32:33.1126 33:63.5762 34:72.8477 35:52.9801 36:46.6667 37:23.2221 38:47.8955 39:62.4093 40:53.7010
-1 1:42.2105 2:18.2353 3:38.8235 4:65.2941 5:41.7647 6:44.2786 7:19.9147 8:44.0967 9:82.5036 10:42.6743 11:47.5904 12:26.7917 13:45.5459 14:75.6865 15:36.1688 16:44.4134 17:25.6171 18:47.0424 19:58.6865 20:47.0424 21:43.2849 22:20.7048 23:37.0044 24:61.2335 25:40.9692 26:45.0154 27:21.5290 28:44.3761 29:66.7838 30:43.0580 31:50.7937 32:33.1126 33:62.2517 34:72.8477 35:51.6556 36:46.6667 37:23.2221 38:47.8955 39:62.4093 40:53.7010
-1 1:42.2105 2:18.2353 3:38.8235 4:65.2941 5:41.7647 6:44.3497 7:19.9147 8:44.0967 9:82.5036 10:43.3855 11:47.5904 12:26.7917 13:45.5459 14:75.6865 15:36.1688 16:44.3203 17:25.6171 18:47.0424 19:57.7550 20:47.0424 21:43.1088 22:20.2643 23:37.0044 24:60.3524 25:40.9692 26:45.0154 27:21.5290 28:44.3761 29:66.3445 30:43.0580 31:50.7937 32:33.1126 33:62.2517 34:72.8477 35:51.6556 36:46.6667 37:23.2221 38:47.8955 39:62.4093 40:53.7010
-1 1:42.0341 2:18.2353 3:38.8235 4:63.5294 5:41.7647 6:44.2786 7:19.2034 8:44.0967 9:82.5036 10:42.6743 11:47.7242 12:26.1219 13:46.8855 14:75.6865 15:35.4990 16:44.4134 17:25.6171 18:47.5082 19:58.2208 20:47.0424 21:43.5491 22:20.7048 23:37.4449 24:60.7930 25:42.7313 26:45.1032 27:21.5290 28:43.9367 29:67.2232 30:43.0580 31:50.9259 32:33.1126 33:63.5762 34:74.1722 35:51.6556 36:46.9565 37:24.6734 38:47.8955 39:63.8607 40:53.7010
-1 1:42.0341 2:18.2353 3:38.8235 4:64.7059 5:41.7647 6:44.2075 7:19.9147 8:44.0967 9:83.2148 10:42.6743 11:47.8581 12:27.4615 13:46.8855 14:75.6865 15:35.4990 16:44.3203 17:25.6171 18:46.5766 19:58.2208 20:47.0424 21:43.4170 22:20.7048 23:37.4449 24:60.3524 25:42.7313 26:45.0154 27:21.5290 28:44.3761 29:67.6626 30:42.1793 31:50.9259 32:33.1126 33:63.5762 34:72.8477 35:51.6556 36:47.5362 37:24.6734 38:47.8955 39:71.1176 40:55.1524
-1 1:42.0929 2:18.2353 3:38.8235 4:64.7059 5:41.7647 6:44.2786 7:19.2034 8:44.8080 9:81.7923 10:42.6743 11:47.9250 12:28.1313 13:46.2157 14:77.0261 15:35.4990 16:44.2737 17:25.1514 18:47.9739 19:58.2208 20:46.1109 21:43.3730 22:19.8238 23:37.0044 24:60.3524 25:43.6123 26:45.0593 27:21.0896 28:43.9367 29:67.2232 30:42.6186 31:50.9259 32:33.1126 33:63.5762 34:72.8477 35:51.6556 36:47.1014 37:24.6734 38:47.8955 39:63.8607 40:53.7010
-1 1:42.2105 2:18.2353 3:38.8235 4:64.7059 5:41.7647 6:44.3497 7:19.2034 8:44.8080 9:82.5036 10:42.6743 11:47.9250 12:28.1313 13:46.2157 14:77.0261 15:35.4990 16:44.2737 17:25.1514 18:47.9739 19:58.2208 20:46.1109 21:43.3289 22:19.8238 23:37.0044 24:59.9119 25:43.6123 26:45.1032 27:21.0896 28:43.9367 29:67.2232 30:43.0580 31:51.0582 32:33.1126 33:63.5762 34:72.8477 35:51.6556 36:47.2464 37:24.6734 38:49.3469 39:65.3120 40:53.7010
-1 1:42.0341 2:18.2353 3:38.8235 4:64.7059 5:42.3529 6:44.4208 7:19.2034 8:44.0967 9:83.2148 10:42.6743 11:47.7912 12:27.4615 13:46.8855 14:75.6865 15:35.4990 16:44.5996 17:26.0829 18:47.5082 19:58.6865 20:47.5082 21:43.4170 22:20.7048 23:37.4449 24:60.3524 25:42.2907 26:45.1471 27:21.5290 28:44.8155 29:68.1019 30:42.1793 31:50.7937 32:33.1126 33:63.5762 34:71.5232 35:51.6556 36:46.9565 37:24.6734 38:47.8955 39:63.8607 40:53.7010
-1 1:41.7989 2:18.2353 3:38.2353 4:64.7059 5:41.1765 6:44.2786 7:19.2034 8:44.0967 9:81.7923 10:42.6743 11:47.8581 12:27.4615 13:46.8855 14:75.6865 15:35.4990 16:44.4134 17:25.6171 18:48.4397 19:58.6865 20:45.6451 21:43.2849 22:20.7048 23:37.4449 24:59.4714 25:42.7313 26:45.0593 27:21.5290 28:43.4974 29:67.2232 30:42.6186 31:50.7937 32:33.1126 33:62.2517 34:72.8477 35:51.6556 36:46.8116 37:24.6734 38:47.8955 39:63.8607 40:53.7010
-1 1:41.9753 2:18.2353 3:37.6471 4:65.2941 5:41.7647 6:44.2786 7:18.4922 8:44.0967 9:81.7923 10:43.3855 11:47.7912 12:26.7917 13:47.5553 14:75.0167 15:36.8386 16:44.2737 17:25.6171 18:47.0424 19:58.2208 20:46.1109 21:43.2849 22:18.5022 23:38.3260 24:60.3524 25:43.1718 26:45.0593 27:21.5290 28:43.9367 29:66.7838 30:42.1793 31:51.3228 32:33.1126 33:63.5762 34:74.1722 35:52.9801 36:47.3913 37:24.6734 38:47.8955 39:68.2148 40:55.1524
-1 1:41.7989 2:17.6471 3:37.6471 4:64.7059 5:41.7647 6:44.2786 7:19.2034 8:44.0967 9:82.5036 10:43.3855 11:47.7912 12:26.7917 13:47.5553 14:75.0167 15:36.8386 16:44.3669 17:25.6171 18:47.5082 19:58.2208 20:46.5766 21:43.3730 22:19.3833 23:38.3260 24:60.3524 25:43.1718 26:45.1910 27:21.5290 28:44.3761 29:67.2232 30:42.6186 31:51.3228 32:33.1126 33:63.5762 34:74.1722 35:52.9801 36:47.2464 37:24.6734 38:47.8955 39:66.7634 40:55.1524
-1 1:41.7989 2:17.6471 3:37.6471 4:64.7059 5:41.7647 6:44.3497 7:19.2034 8:44.8080 9:83.2148 10:43.3855 11:47.7912 12:26.7917 13:47.5553 14:75.0167 15:36.8386 16:44.4600 17:25.6171 18:47.5082 19:58.2208 20:47.0424 21:43.4170 22:19.3833 23:38.3260 24:60.7930 25:43.1718 26:45.2350 27:21.5290 28:44.3761 29:67.2232 30:42.6186 31:51.3228 32:33.1126 33:63.5762 34:74.1722 35:52.9801 36:47.2464 37:24.6734 38:47.8955 39:66.7634 40:55.1524
-1 1:41.8577 2:18.2353 3:37.6471 4:64.7059 5:41.7647 6:44.3497 7:19.2034 8:44.0967 9:82.5036 10:43.3855 11:47.7912 12:26.7917 13:47.5553 14:75.0167 15:36.8386 16:44.4134 17:25.6171 18:47.5082 19:58.2208 20:46.5766 21:43.3730 22:19.3833 23:38.3260 24:60.7930 25:42.7313 26:45.1910 27:21.5290 28:44.3761 29:67.2232 30:42.6186 31:51.3228 32:33.1126 33:63.5762 34:74.1722 35:52.9801 36:47.2464 37:24.6734 38:47.8955 39:66.7634 40:55.1524
-1 1:41.8577 2:17.6471 3:38.8235 4:64.1176 5:42.3529 6:44.3497 7:19.9147 8:44.0967 9:82.5036 10:42.6743 11:47.7912 12:27.4615 13:47.5553 14:75.0167 15:36.1688 16:44.4134 17:25.6171 18:47.5082 19:57.2892 20:47.0424 21:43.5931 22:20.2643 23:38.3260 24:61.2335 25:43.1718 26:45.2789 27:24.6046 28:45.2548 29:72.0562 30:37.3462 31:51.4550 32:33.1126 33:63.5762 34:74.1722 35:54.3046 36:47.5362 37:26.1248 38:47.8955 39:68.2148 40:55.1524
-1 1:42.0341 2:18.2353 3:38.8235 4:64.7059 5:41.7647 6:44.2786 7:19.2034 8:44.0967 9:82.5036 10:42.6743 11:47.8232 12:27.4983 13:47.6190 14:75.1174 15:36.2173 16:44.4600 17:25.6171 18:47.5082 19:58.2208 20:47.0424 21:43.4610 22:20.2643 23:37.8855 24:60.7930 25:43.1718 26:45.1429 27:21.5669 28:44.4542 29:66.9014 30:42.6937 31:51.3228 32:33.1126 33:63.5762 34:74.1722 35:52.9801 36:47.2464 37:24.6734 38:47.8955 39:66.7634 40:55.1524
-1 1:42.0588 2:18.2568 3:38.8693 4:64.7821 5:41.8139 6:44.3416 7:19.2582 8:44.2225 9:82.7389 10:42.0827 11:47.7912 12:27.4615 13:47.5553 14:75.0167 15:36.1688 16:44.4807 17:25.6410 18:47.5524 19:58.2751 20:47.0862 21:43.4610 22:20.2643 23:38.3260 24:60.7930 25:43.1718 26:45.1471 27:21.5290 28:44.3761 29:67.2232 30:42.6186 31:51.3907 32:33.2005 33:63.7450 34:74.3692 35:53.1208 36:47.0930 37:24.8175 38:48.1752 39:67.1533 40:55.4745
-1 1:42.0341 2:18.2353 3:38.8235 4:64.7059 5:41.7647 6:44.1281 7:19.2582 8:44.2225 9:82.0257 10:42.7960 11:48.0215 12:27.5168 13:47.6510 14:75.1678 15:36.2416 16:44.4134 17:25.1514 18:47.9739 19:57.7550 20:47.0424 21:43.5051 22:21.1454 23:38.3260 24:60.3524 25:43.6123 26:45.1868 27:23.3275 28:44.4542 29:69.9824 30:43.5739 31:51.4550 32:33.1126 33:63.5762 34:75.4967 35:52.9801 36:47.5362 37:24.6734 38:47.8955 39:69.6662 40:55.1524
-1 1:42.1517 2:18.2353 3:38.8235 4:64.7059 5:41.7647 6:44.0654 7:19.2034 8:44.0967 9:81.7923 10:42.6743 11:48.0215 12:27.5168 13:47.6510 14:75.1678 15:36.2416 16:44.4134 17:25.6171 18:47.9739 19:58.2208 20:46.5766 21:43.4610 22:20.7048 23:38.3260 24:60.3524 25:43.1718 26:45.2109 27:23.3069 28:44.4151 29:71.2401 30:43.5356 31:51.4550 32:33.1126 33:63.5762 34:75.4967 35:52.9801 36:47.5362 37:24.6734 38:47.8955 39:69.6662 40:55.1524
-1 1:41.9165 2:18.2353 3:38.8235 4:64.1176 5:41.1765 6:44.3497 7:19.2034 8:44.0967 9:82.5036 10:42.6743 11:47.7242 12:27.4615 13:46.8855 14:75.0167 15:35.4990 16:44.4600 17:25.1514 18:47.9739 19:58.2208 20:47.0424 21:43.5051 22:21.1454 23:37.8855 24:60.3524 25:42.7313 26:45.1032 27:21.5290 28:44.3761 29:67.2232 30:42.6186 31:51.3228 32:33.1126 33:63.5762 34:74.1722 35:52.9801 36:46.9565 37:24.6734 38:47.8955 39:63.8607 40:55.1524
-1 1:42.0341 2:18.8235 3:38.8235 4:64.7059 5:41.7647 6:44.3497 7:20.6259 8:44.0967 9:81.7923 10:42.6743 11:47.7912 12:27.4615 13:46.8855 14:75.0167 15:35.4990 16:44.5065 17:25.6171 18:47.0424 19:58.2208 20:47.5082 21:43.5491 22:20.7048 23:38.3260 24:60.7930 25:43.6123 26:45.1032 27:21.0896 28:44.3761 29:67.2232 30:43.0580 31:51.4550 32:33.1126 33:63.5762 34:76.8212 35:52.9801 36:47.2464 37:24.6734 38:47.8955 39:66.7634 40:55.1524
-1 1:42.0341 2:18.8235 3:38.8235 4:64.7059 5:41.7647 6:44.2786 7:20.6259 8:44.0967 9:81.7923 10:42.6743 11:47.7912 12:28.1313 13:46.8855 14:75.0167 15:35.4990 16:44.5531 17:25.6171 18:46.5766 19:57.7550 20:48.4397 21:43.5931 22:21.5859 23:38.7665 24:59.9119 25:45.3744 26:45.1032 27:21.5290 28:44.3761 29:67.6626 30:42.1793 31:51.3228 32:33.1126 33:63.5762 34:74.1722 35:52.9801 36:47.2464 37:24.6734 38:47.8955 39:66.7634 40:55.1524
-1 1:42.0341 2:18.8235 3:38.8235 4:64.7059 5:41.7647 6:44.3497 7:20.6259 8:44.0967 9:81.7923 10:42.6743 11:47.7912 12:27.4615 13:46.8855 14:75.0167 15:35.4990 16:44.5531 17:25.6171 18:46.5766 19:57.7550 20:48.4397 21:43.5931 22:21.5859 23:38.7665 24:59.9119 25:45.3744 26:45.1032 27:21.5290 28:44.3761 29:67.6626 30:42.1793 31:51.3228 32:33.1126 33:63.5762 34:74.1722 35:52.9801 36:47.2464 37:24.6734 38:47.8955 39:66.7634 40:55.1524
-1 1:42.0341 2:18.8235 3:38.8235 4:64.7059 5:41.7647 6:44.3497 7:20.6259 8:44.0967 9:81.7923 10:42.6743 11:47.7912 12:28.1313 13:46.8855 14:75.0167 15:35.4990 16:44.5531 17:25.6171 18:46.5766 19:57.7550 20:48.4397 21:43.5931 22:21.5859 23:38.7665 24:59.9119 25:45.3744 26:45.1032 27:21.5290 28:44.3761 29:67.6626 30:42.1793 31:51.3228 32:33.1126 33:63.5762 34:74.1722 35:52.9801 36:47.2464 37:24.6734 38:47.8955 39:66.7634 40:55.1524
-1 1:42.0341 2:18.8235 3:38.8235 4:64.7059 5:41.7647 6:44.4918 7:20.6259 8:44.8080 9:83.2148 10:42.6743 11:47.7242 12:27.4615 13:47.5553 14:75.0167 15:35.4990 16:44.5531 17:26.0829 18:47.0424 19:58.2208 20:47.5082 21:43.5051 22:20.7048 23:38.3260 24:60.3524 25:43.6123 26:45.1910 27:21.9684 28:44.3761 29:67.2232 30:42.6186 31:51.3228 32:33.1126 33:63.5762 34:74.1722 35:52.9801 36:47.2464 37:24.6734 38:47.8955 39:66.7634 40:55.1524
-1 1:42.0341 2:18.8235 3:38.8235 4:64.7059 5:41.7647 6:44.3497 7:20.6259 8:44.0967 9:81.7923 10:42.6743 11:47.8581 12:27.4615 13:47.5553 14:75.0167 15:36.1688 16:44.5996 17:25.6171 18:47.0424 19:59.1523 20:47.9739 21:43.5491 22:20.7048 23:38.3260 24:60.7930 25:43.6123 26:45.1032 27:21.0896 28:44.3761 29:67.2232 30:42.6186 31:51.3228 32:33.1126 33:63.5762 34:74.1722 35:52.9801 36:47.2464 37:24.6734 38:47.8955 39:66.7634 40:55.1524
-1 1:42.1517 2:18.8235 3:38.8235 4:64.7059 5:42.9412 6:44.3497 7:19.9147 8:44.0967 9:81.7923 10:42.6743 11:47.5904 12:26.7917 13:46.8855 14:74.3470 15:34.8292 16:44.5065 17:26.0829 18:46.5766 19:58.2208 20:47.5082 21:43.5051 22:20.2643 23:38.3260 24:60.7930 25:43.6123 26:45.1910 27:21.9684 28:44.8155 29:67.6626 30:42.6186 31:51.3228 32:33.1126 33:63.5762 34:74.1722 35:52.9801 36:46.9565 37:24.6734 38:46.4441 39:66.7634 40:55.1524
-1 1:41.9753 2:18.2353 3:38.8235 4:65.2941 5:40.5882 6:44.3497 7:19.2034 8:44.0967 9:83.2148 10:42.6743 11:47.8581 12:27.4615 13:47.5553 14:75.0167 15:36.1688 16:44.6204 17:25.1748 18:47.5524 19:60.1399 20:46.6200 21:43.5931 22:20.2643 23:37.8855 24:61.2335 25:43.1718 26:45.5424 27:22.4077 28:45.2548 29:72.4956 30:41.3005 31:51.3228 32:33.1126 33:63.5762 34:74.1722 35:52.9801 36:47.2464 37:24.6734 38:47.8955 39:66.7634 40:55.1524
-1 1:41.8577 2:17.6471 3:38.8235 4:64.1176 5:41.1765 6:44.4208 7:19.2034 8:44.0967 9:82.5036 10:42.6743 11:47.7912 12:27.4615 13:47.5553 14:75.0167 15:36.1688 16:44.5996 17:25.6171 18:47.5082 19:59.6181 20:47.5082 21:43.5491 22:20.2643 23:37.8855 24:61.2335 25:43.1718 26:45.4985 27:22.4077 28:45.2548 29:72.0562 30:41.3005 31:51.3228 32:33.1126 33:63.5762 34:74.1722 35:52.9801 36:47.2464 37:24.6734 38:47.8955 39:66.7634 40:55.1524
-1 1:41.9165 2:17.6471 3:38.8235 4:64.7059 5:41.7647 6:44.2075 7:19.2034 8:44.0967 9:82.5036 10:42.6743 11:47.6573 12:27.4615 13:47.5553 14:74.3470 15:35.4990 16:44.3203 17:25.6171 18:47.5082 19:58.2208 20:46.5766 21:43.4610 22:19.8238 23:38.3260 24:60.3524 25:42.7313 26:45.1471 27:21.5290 28:44.3761 29:67.2232 30:42.6186 31:51.3228 32:33.1126 33:63.5762 34:74.1722 35:52.9801 36:46.9565 37:24.6734 38:46.4441 39:63.8607 40:55.1524
-1 1:42.0929 2:18.2353 3:38.8235 4:66.4706 5:41.7647 6:44.2786 7:19.2034 8:44.0967 9:82.5036 10:42.6743 11:47.7912 12:27.4615 13:47.5553 14:75.0167 15:36.1688 16:44.4600 17:25.6171 18:47.5082 19:58.2208 20:47.0424 21:43.5491 22:20.2643 23:38.3260 24:60.7930 25:43.1718 26:45.1471 27:21.5290 28:44.3761 29:67.2232 30:42.6186 31:51.3228 32:33.1126 33:63.5762 34:74.1722 35:52.9801 36:47.1014 37:24.6734 38:47.8955 39:66.7634 40:55.1524
-1 1:42.0929 2:18.2353 3:38.8235 4:66.4706 5:41.7647 6:44.3497 7:19.2034 8:44.0967 9:83.2148 10:42.6743 11:47.6573 12:26.7917 13:47.5553 14:74.3470 15:36.1688 16:44.4600 17:25.6171 18:47.5082 19:58.2208 20:47.0424 21:43.5931 22:20.2643 23:38.3260 24:60.7930 25:43.1718 26:45.1032 27:21.5290 28:44.3761 29:67.2232 30:42.6186 31:51.3228 32:33.1126 33:63.5762 34:74.1722 35:52.9801 36:47.2464 37:24.6734 38:47.8955 39:66.7634 40:55.1524
-1 1:41.9753 2:18.2353 3:38.8235 4:64.1176 5:41.7647 6:44.2786 7:19.2034 8:44.0967 9:82.5036 10:42.6743 11:47.7242 12:27.4615 13:46.8855 14:75.0167 15:35.4990 16:44.5065 17:25.1514 18:47.9739 19:58.2208 20:47.9739 21:43.4610 22:20.7048 23:37.8855 24:60.3524 25:42.7313 26:45.0154 27:21.5290 28:44.3761 29:66.7838 30:42.6186 31:51.3228 32:33.1126 33:63.5762 34:74.1722 35:52.9801 36:47.2464 37:24.6734 38:49.3469 39:63.8607 40:56.6038
-1 1:42.2105 2:18.8235 3:38.8235 4:65.2941 5:41.7647 6:44.4918 7:19.9147 8:44.8080 9:82.5036 10:42.6743 11:47.9250 12:28.1313 13:46.8855 14:75.6865 15:36.1688 16:44.3669 17:25.1514 18:47.5082 19:57.7550 20:47.0424 21:43.4170 22:20.7048 23:37.4449 24:60.3524 25:42.7313 26:45.3228 27:21.9684 28:44.8155 29:68.1019 30:43.0580 31:50.9259 32:33.1126 33:63.5762 34:72.8477 35:51.6556 36:47.1014 37:24.6734 38:47.8955 39:63.8607 40:55.1524
-1 1:42.1517 2:18.8235 3:38.8235 4:64.7059 5:41.7647 6:44.4918 7:19.9147 8:44.8080 9:82.5036 10:43.3855 11:47.9250 12:28.1313 13:46.8855 14:76.3563 15:36.1688 16:44.3203 17:25.6171 18:47.0424 19:57.7550 20:47.5082 21:43.4610 22:20.7048 23:37.8855 24:60.3524 25:43.1718 26:45.2350 27:21.5290 28:44.3761 29:68.1019 30:43.0580 31:50.9259 32:33.1126 33:63.5762 34:72.8477 35:51.6556 36:47.1014 37:24.6734 38:47.8955 39:63.8607 40:55.1524
-1 1:42.1517 2:18.8235 3:38.8235 4:64.7059 5:41.7647 6:44.2786 7:19.2034 8:44.8080 9:82.5036 10:42.6743 11:47.9250 12:28.1313 13:46.8855 14:75.6865 15:36.1688 16:44.4600 17:25.6171 18:47.5082 19:57.2892 20:47.5082 21:43.3289 22:20.2643 23:37.4449 24:59.4714 25:42.7313 26:45.2350 27:21.5290 28:44.3761 29:68.1019 30:43.0580 31:50.9259 32:33.1126 33:63.5762 34:72.8477 35:51.6556 36:46.9565 37:24.6734 38:47.8955 39:63.8607 40:53.7010
-1 1:42.1517 2:18.8235 3:38.8235 4:64.7059 5:41.7647 6:44.4208 7:19.9147 8:44.8080 9:82.5036 10:43.3855 11:47.9250 12:28.1313 13:46.8855 14:75.6865 15:36.1688 16:44.4600 17:25.6171 18:47.5082 19:57.2892 20:47.5082 21:43.3289 22:20.2643 23:37.4449 24:59.4714 25:42.7313 26:45.2350 27:21.5290 28:44.3761 29:68.1019 30:43.0580 31:50.9259 32:33.1126 33:63.5762 34:72.8477 35:51.6556 36:46.9565 37:24.6734 38:47.8955 39:63.8607 40:53.7010
-1 1:42.1517 2:18.8235 3:38.8235 4:64.7059 5:41.7647 6:44.2786 7:19.2034 8:44.8080 9:82.5036 10:42.6743 11:47.9250 12:28.1313 13:46.8855 14:75.6865 15:36.1688 16:44.4600 17:25.6171 18:47.5082 19:57.2892 20:47.5082 21:43.3289 22:20.2643 23:37.4449 24:59.4714 25:42.7313 26:45.1910 27:21.5290 28:44.3761 29:67.6626 30:43.0580 31:50.9259 32:33.1126 33:63.5762 34:72.8477 35:51.6556 36:46.9565 37:24.6734 38:47.8955 39:63.8607 40:53.7010
-1 1:42.1517 2:18.8235 3:38.8235 4:64.7059 5:41.7647 6:44.2786 7:19.2034 8:45.5192 9:82.5036 10:42.6743 11:48.0589 12:28.8011 13:46.8855 14:77.0261 15:36.1688 16:44.4600 17:25.6171 18:47.5082 19:57.2892 20:47.5082 21:43.3730 22:20.7048 23:37.4449 24:59.9119 25:42.7313 26:45.1471 27:21.0896 28:43.4974 29:68.1019 30:43.0580 31:50.9259 32:33.1126 33:63.5762 34:72.8477 35:51.6556 36:47.1014 37:26.1248 38:47.8955 39:63.8607 40:53.7010
-1 1:42.1517 2:18.8235 3:38.8235 4:64.7059 5:41.7647 6:44.2786 7:19.2034 8:44.8080 9:82.5036 10:42.6743 11:47.9250 12:28.1313 13:46.8855 14:75.6865 15:36.1688 16:44.4600 17:25.6171 18:47.5082 19:57.2892 20:47.5082 21:43.3289 22:20.2643 23:37.4449 24:59.9119 25:42.7313 26:45.2350 27:21.5290 28:44.3761 29:68.1019 30:43.0580 31:50.9259 32:33.1126 33:63.5762 34:72.8477 35:51.6556 36:46.9565 37:24.6734 38:47.8955 39:63.8607 40:53.7010
