name	clade
A/neotropic_cormorant/Arizona/245467/2022|EPI_ISL_16555203|A_/_H5N1||2022-05-23	2.3.4.4b
A/Virginia_opossum/Iowa/22-016780-001-original/2022|EPI_ISL_15078250|A_/_H5N1||2022-05-25	2.3.4.4b
A/chicken/Wisconsin/22-013445-001-original/2022|EPI_ISL_16171504|A_/_H5N1||2022-04-27	2.3.4.4b
A/turkey/Indiana/22-005328-001/2022|EPI_ISL_11628227|A_/_H5N1||2022-02-18	2.3.4.4b
A/turkey/Indiana/22-005328-002/2022|EPI_ISL_11628228|A_/_H5N1||2022-02-18	2.3.4.4b
A/Red_Fox/MB/FAV-414-004/2022|EPI_ISL_16003265|A_/_H5N1||2022-05-09	2.3.4.4b
A/Red_Fox/MB/FAV-414-08/2022|EPI_ISL_16003266|A_/_H5N1||2022-05-09	2.3.4.4b
A/black_vulture/Florida/22-010358-001-original/2022|EPI_ISL_15077374|A_/_H5N1||2022-03-31	2.3.4.4b
A/chicken/Oklahoma/22-013220-001-original/2022|EPI_ISL_16171482|A_/_H5N1||2022-04-28	2.3.4.4b
A/chicken/Oklahoma/22-013220-002-original/2022|EPI_ISL_16171483|A_/_H5N1||2022-04-28	2.3.4.4b
A/canada_goose/BC/AIVPHL-233/2022|EPI_ISL_17051401|A_/_H5N1||2022-08-29	2.3.4.4b
A/canada_goose/BC/AIVPHL-234/2022|EPI_ISL_17051403|A_/_H5N1||2022-09-06	2.3.4.4b
A/domestic_duck/Indiana/22-011343-001-original/2022|EPI_ISL_16101526|A_/_H5N1||2022-04-12	2.3.4.4b
A/duck/Indiana/22-011946-002-original/2022|EPI_ISL_16102281|A_/_H5N1||2022-04-17	2.3.4.4b
A/duck/Indiana/22-011946-004-original/2022|EPI_ISL_16102282|A_/_H5N1||2022-04-17	2.3.4.4b
A/Pekin_duck/Indiana/22-010611-001-original/2022|EPI_ISL_15004053|A_/_H5N1||2022-04-07	2.3.4.4b
A/Pekin_duck/Indiana/22-010624-001-original/2022|EPI_ISL_15004054|A_/_H5N1||2022-04-07	2.3.4.4b
A/canada_goose/BC/AIVPHL-237/2022|EPI_ISL_17051402|A_/_H5N1||2022-09-06	2.3.4.4b
A/great_horned_owl/BC/AIVPHL-269/2022|EPI_ISL_17051422|A_/_H5N1||2022-11-14	2.3.4.4b
A/Lesser_scaup/MD/-LC-EESC-024/2022|EPI_ISL_15614805|A_/_H5N1||2022-01-23	2.3.4.4b
A/turkey/South_Dakota/22-009979-001-original/2022|EPI_ISL_13052432|A_/_H5N1||2022-04-01	2.3.4.4b
A/turkey/South_Dakota/22-009979-002-original/2022|EPI_ISL_13052433|A_/_H5N1||2022-04-01	2.3.4.4b
A/Pekin_duck/Pennsylvania/22-013189-003-original/2022|EPI_ISL_16171480|A_/_H5N1||2022-04-28	2.3.4.4b
A/Pekin_duck/Pennsylvania/22-013189-004-original/2022|EPI_ISL_16171481|A_/_H5N1||2022-04-28	2.3.4.4b
A/duck/Pennsylvania/22-013368-002-original/2022|EPI_ISL_16171495|A_/_H5N1||2022-05-02	2.3.4.4b
A/duck/Pennsylvania/22-014337-007-original/2022|EPI_ISL_16240404|A_/_H5N1||2022-05-07	2.3.4.4b
A/duck/Pennsylvania/22-014339-001-original/2022|EPI_ISL_16240434|A_/_H5N1||2022-05-08	2.3.4.4b
A/duck/Pennsylvania/22-014339-002-original/2022|EPI_ISL_16240445|A_/_H5N1||2022-05-08	2.3.4.4b
A/chicken/Pennsylvania/22-015201-001-original/2022|EPI_ISL_16243598|A_/_H5N1||2022-05-14	2.3.4.4b
A/chicken/Pennsylvania/22-015201-002-original/202|EPI_ISL_16243610|A_/_H5N1||2022-05-14	2.3.4.4b
A/Pekin_duck/Pennsylvania/22-015337-001-original/2022|EPI_ISL_16243948|A_/_H5N1||2022-05-16	2.3.4.4b
A/Pekin_duck/Pennsylvania/22-015337-003-original/2022|EPI_ISL_16243958|A_/_H5N1||2022-05-16	2.3.4.4b
A/Pekin_duck/Pennsylvania/22-015427-002-original/2022|EPI_ISL_16244009|A_/_H5N1||2022-05-16	2.3.4.4b
A/Pekin_duck/Pennsylvania/22-015943-001-original/2022|EPI_ISL_16244028|A_/_H5N1||2022-05-20	2.3.4.4b
A/chicken/Pennsylvania/22-014338-001-original/2022|EPI_ISL_16240414|A_/_H5N1||2022-05-04	2.3.4.4b
A/chicken/Pennsylvania/22-014338-002-original/2022|EPI_ISL_16240423|A_/_H5N1||2022-05-04	2.3.4.4b
A/chicken/Pennsylvania/22-012578-004-original/2022|EPI_ISL_16171415|A_/_H5N1||2022-04-25	2.3.4.4b
A/chicken/Pennsylvania/22-015036-001-original/2022|EPI_ISL_16243231|A_/_H5N1||2022-05-13	2.3.4.4b
A/chicken/Pennsylvania/22-015036-002-original/2022|EPI_ISL_16243241|A_/_H5N1||2022-05-13	2.3.4.4b
A/chicken/Pennsylvania/22-012092-006-original/2022|EPI_ISL_15077373|A_/_H5N1||2022-04-19	2.3.4.4b
A/chicken/Pennsylvania/22-012092-010-original/2022|EPI_ISL_15078261|A_/_H5N1||2022-04-19	2.3.4.4b
A/chicken/Pennsylvania/22-011531-001-original/2022|EPI_ISL_16102163|A_/_H5N1||2022-04-14	2.3.4.4b
A/chicken/Pennsylvania/22-011531-002-original/2022|EPI_ISL_16102164|A_/_H5N1||2022-04-14	2.3.4.4b
A/chicken/Pennsylvania/22-011767-001-original/2022|EPI_ISL_16102166|A_/_H5N1||2022-04-16	2.3.4.4b
A/chicken/Pennsylvania/22-011920-001-original/2022|EPI_ISL_16102279|A_/_H5N1||2022-04-18	2.3.4.4b
A/chicken/Pennsylvania/22-011921-002-original/2022|EPI_ISL_16102280|A_/_H5N1||2022-04-18	2.3.4.4b
A/chicken/Pennsylvania/22-012091-001-original/2022|EPI_ISL_16171247|A_/_H5N1||2022-04-19	2.3.4.4b
A/chicken/Pennsylvania/22-012092-003-original/2022|EPI_ISL_16171248|A_/_H5N1||2022-04-19	2.3.4.4b
A/chicken/Pennsylvania/22-012092-005-original/2022|EPI_ISL_16171249|A_/_H5N1||2022-04-19	2.3.4.4b
A/chicken/Pennsylvania/22-012248-001-original/2022|EPI_ISL_16171324|A_/_H5N1||2022-04-19	2.3.4.4b
A/chicken/Pennsylvania/22-012248-003-original/2022|EPI_ISL_16171325|A_/_H5N1||2022-04-19	2.3.4.4b
A/chicken/Pennsylvania/22-012742-001-original/2022|EPI_ISL_16171417|A_/_H5N1||2022-04-26	2.3.4.4b
A/chicken/Pennsylvania/22-012742-002-original/2022|EPI_ISL_16171418|A_/_H5N1||2022-04-26	2.3.4.4b
A/chicken/New_York/22-009324-002-original/2022|EPI_ISL_12690905|A_/_H5N1||2022-03-28	2.3.4.4b
A/domestic_duck/New_York/22-009324-004-original/2022|EPI_ISL_12690906|A_/_H5N1||2022-03-28	2.3.4.4b
A/American_Buff_goose/New_York/22-009324-006-original/2022|EPI_ISL_12690907|A_/_H5N1||2022-03-28	2.3.4.4b
A/quail/New_York/22-009324-009-original/2022|EPI_ISL_12690908|A_/_H5N1||2022-03-28	2.3.4.4b
A/chicken/Massachussetts/22-035225-001-original/2022|EPI_ISL_16297079|A_/_H5N1||2022-11-01	2.3.4.4b
A/chicken/Massachussetts/22-035234-001-original/2022|EPI_ISL_16297080|A_/_H5N1||2022-11-01	2.3.4.4b
A/American_blue-winged_teal/South_Carolina/AH0195150/2021|EPI_ISL_9876777|A_/_H5N1||2021-12-30	2.3.4.4b
A/Amazon_parrot/Michigan/22-010848-001-original/2022|EPI_ISL_15004372|A_/_H5N1||2022-04-04	2.3.4.4b
A/Catalina_macaw/Michigan/22-010848-002-original/2022|EPI_ISL_15004373|A_/_H5N1||2022-04-04	2.3.4.4b
A/Broiler_chicken/BC/FAV-0228-OS/2022|EPI_ISL_13114176|A_/_H5N1||2022-04-12	2.3.4.4b
A/Chicken/BC/FAV-0346-OS/2022|EPI_ISL_13116131|A_/_H5N1||2022-04-29	2.3.4.4b
A/Chicken/BC/FAV-0348-OS/2022|EPI_ISL_13117168|A_/_H5N1||2022-05-05	2.3.4.4b
A/chicken/Montana/22-010445-001-original/2022|EPI_ISL_13434407|A_/_H5N1||2022-04-05	2.3.4.4b
A/chicken/Montana/22-010445-003-original/2022|EPI_ISL_13434418|A_/_H5N1||2022-04-05	2.3.4.4b
A/chicken/Montana/22-010923-005-original/2022|EPI_ISL_15004375|A_/_H5N1||2022-04-09	2.3.4.4b
A/chicken/Montana/22-010923-004-original/2022|EPI_ISL_15004402|A_/_H5N1||2022-04-09	2.3.4.4b
A/Broiler_Chicken/BC/FAV-0228/2022__H5N1_|EPI_ISL_15844573|A_/_H5N1||2022-04-12	2.3.4.4b
A/chicken/Idaho/22-011336-001-original/2022|EPI_ISL_16101521|A_/_H5N1||2022-04-13	2.3.4.4b
A/chicken/Idaho/22-012045-001-original/2022|EPI_ISL_16102930|A_/_H5N1||2022-04-18	2.3.4.4b
A/chicken/Idaho/22-012045-002-original/2022|EPI_ISL_16102931|A_/_H5N1||2022-04-18	2.3.4.4b
A/duck/Idaho/22-012046-001-original/2022|EPI_ISL_16102932|A_/_H5N1||2022-04-18	2.3.4.4b
A/goose/Idaho/22-012047-001-original/2022|EPI_ISL_16102933|A_/_H5N1||2022-04-18	2.3.4.4b
A/chicken/Alaska/22-013107-002-original/2022|EPI_ISL_16171475|A_/_H5N1||2022-04-28	2.3.4.4b
A/turkey/Washington/22-014316-001-original/2022|EPI_ISL_16240361|A_/_H5N1||2022-05-09	2.3.4.4b
A/duck/Washington/22-014327-001-original/2022|EPI_ISL_16240372|A_/_H5N1||2022-05-07	2.3.4.4b
A/duck/Washington/22-014327-002-original/2022|EPI_ISL_16240382|A_/_H5N1||2022-05-07	2.3.4.4b
A/chicken/Washington/22-014327-003-original/2022|EPI_ISL_16240392|A_/_H5N1||2022-05-07	2.3.4.4b
A/chicken/Washington/22-014449-001-original/2022|EPI_ISL_16240466|A_/_H5N1||2022-05-10	2.3.4.4b
A/chicken/Washington/22-014449-002-original/2022|EPI_ISL_16240476|A_/_H5N1||2022-05-10	2.3.4.4b
A/goose/Washington/22-014450-001-original/2022|EPI_ISL_16240486|A_/_H5N1||2022-05-10	2.3.4.4b
A/chicken/Wyoming/22-014918-001-original/2022|EPI_ISL_16240888|A_/_H5N1||2022-05-06	2.3.4.4b
A/chicken/Washington/22-015210-001-original/2022|EPI_ISL_16243619|A_/_H5N1||2022-05-16	2.3.4.4b
A/Skunk/AB/FAV-0835-05/2022|EPI_ISL_16023377|A_/_H5N1||2022-05-04	2.3.4.4b
A/Skunk/AB/FAV-0835-07/2022|EPI_ISL_16023449|A_/_H5N1||2022-05-04	2.3.4.4b
A/Skunk/AB/FAV-0835-10/2022|EPI_ISL_16023450|A_/_H5N1||2022-05-31	2.3.4.4b
A/Skunk/AB/FAV-0416-03/2022|EPI_ISL_16023453|A_/_H5N1||2022-04-26	2.3.4.4b
A/Canada_Goose/AB/FAV-0505-31/2022|EPI_ISL_16189978|A_/_H5N1||2022-04-29	2.3.4.4b
A/bald_eagle/BC/AIVPHL-18/2022|EPI_ISL_17051022|A_/_H5N1||2022-04-27	2.3.4.4b
A/chicken/BC/AIVPHL-19/2022|EPI_ISL_17051023|A_/_H5N1||2022-05-02	2.3.4.4b
A/chicken/BC/AIVPHL-21/2022|EPI_ISL_17051024|A_/_H5N1||2022-05-02	2.3.4.4b
A/chicken/BC/AIVPHL-23/2022|EPI_ISL_17051025|A_/_H5N1||2022-05-02	2.3.4.4b
A/chicken/BC/AIVPHL-25/2022|EPI_ISL_17051026|A_/_H5N1||2022-05-02	2.3.4.4b
A/chicken/BC/AIVPHL-27/2022|EPI_ISL_17051027|A_/_H5N1||2022-05-02	2.3.4.4b
A/chicken/BC/AIVPHL-28/2022|EPI_ISL_17051028|A_/_H5N1||2022-05-02	2.3.4.4b
A/chicken/BC/AIVPHL-31/2022|EPI_ISL_17051029|A_/_H5N1||2022-05-02	2.3.4.4b
A/chicken/BC/AIVPHL-33/2022|EPI_ISL_17051030|A_/_H5N1||2022-05-02	2.3.4.4b
A/chicken/BC/AIVPHL-35/2022|EPI_ISL_17051031|A_/_H5N1||2022-05-02	2.3.4.4b
A/chicken/BC/AIVPHL-37/2022|EPI_ISL_17051032|A_/_H5N1||2022-05-02	2.3.4.4b
A/chicken/BC/AIVPHL-39/2022|EPI_ISL_17051033|A_/_H5N1||2022-05-02	2.3.4.4b
A/chicken/BC/AIVPHL-40/2022|EPI_ISL_17051034|A_/_H5N1||2022-05-02	2.3.4.4b
A/chicken/BC/AIVPHL-29/2022|EPI_ISL_17051035|A_/_H5N1||2022-05-02	2.3.4.4b
A/chicken/BC/AIVPHL-30/2022|EPI_ISL_17051036|A_/_H5N1||2022-05-02	2.3.4.4b
A/chicken/BC/AIVPHL-20/2022|EPI_ISL_17051037|A_/_H5N1||2022-05-02	2.3.4.4b
A/chicken/BC/AIVPHL-22/2022|EPI_ISL_17051038|A_/_H5N1||2022-05-02	2.3.4.4b
A/chicken/BC/AIVPHL-24/2022|EPI_ISL_17051039|A_/_H5N1||2022-05-02	2.3.4.4b
A/chicken/BC/AIVPHL-26/2022|EPI_ISL_17051040|A_/_H5N1||2022-05-02	2.3.4.4b
A/chicken/BC/AIVPHL-41/2022|EPI_ISL_17051041|A_/_H5N1||2022-05-02	2.3.4.4b
A/chicken/BC/AIVPHL-42/2022|EPI_ISL_17051042|A_/_H5N1||2022-05-02	2.3.4.4b
A/chicken/BC/AIVPHL-32/2022|EPI_ISL_17051043|A_/_H5N1||2022-05-02	2.3.4.4b
A/chicken/BC/AIVPHL-34/2022|EPI_ISL_17051044|A_/_H5N1||2022-05-02	2.3.4.4b
A/chicken/BC/AIVPHL-36/2022|EPI_ISL_17051045|A_/_H5N1||2022-05-02	2.3.4.4b
A/chicken/BC/AIVPHL-38/2022|EPI_ISL_17051046|A_/_H5N1||2022-05-02	2.3.4.4b
A/bald_eagle/BC/AIVPHL-58/2022|EPI_ISL_17051051|A_/_H5N1||2022-05-05	2.3.4.4b
A/avian/BC/AIVPHL-51/2022|EPI_ISL_17051054|A_/_H5N1||2022-05-03	2.3.4.4b
A/avian/BC/AIVPHL-52/2022|EPI_ISL_17051055|A_/_H5N1||2022-05-03	2.3.4.4b
A/bald_eagle/BC/AIVPHL-82/2022|EPI_ISL_17051064|A_/_H5N1||2022-05-12	2.3.4.4b
A/great_horned_owl/BC/AIVPHL-85/2022|EPI_ISL_17051066|A_/_H5N1||2022-05-12	2.3.4.4b
A/glaucous-winged_gull/BC/AIVPHL-80/2022|EPI_ISL_17051067|A_/_H5N1||2022-05-12	2.3.4.4b
A/great_horned_owl/BC/AIVPHL-146/2022|EPI_ISL_17051339|A_/_H5N1||2022-05-30	2.3.4.4b
A/canada_goose/BC/AIVPHL-164/2022|EPI_ISL_17051349|A_/_H5N1||2022-05-27	2.3.4.4b
A/canada_goose/BC/AIVPHL-167/2022|EPI_ISL_17051355|A_/_H5N1||2022-06-09	2.3.4.4b
A/owl/BC/AIVPHL-179/2022|EPI_ISL_17051362|A_/_H5N1||2022-06-14	2.3.4.4b
A/canada_goose/BC/AIVPHL-193/2022|EPI_ISL_17051371|A_/_H5N1||2022-06-22	2.3.4.4b
A/canada_goose/BC/AIVPHL-211/2022|EPI_ISL_17051385|A_/_H5N1||2022-07-19	2.3.4.4b
A/canada_goose/BC/AIVPHL-242/2022|EPI_ISL_17051405|A_/_H5N1||2022-09-12	2.3.4.4b
A/cackling_goose/BC/AIVPHL-287/2022|EPI_ISL_17051427|A_/_H5N1||2022-11-21	2.3.4.4b
A/striped_skunk/BC/AIVPHL-113/2022|EPI_ISL_17073216|A_/_H5N1||2022-05-18	2.3.4.4b
A/chicken/Oregon/22-034833-001-original/2022|EPI_ISL_16297064|A_/_H5N1||2022-10-28	2.3.4.4b
A/chicken/Idaho/22-033409-001-original/2022|EPI_ISL_16297329|A_/_H5N1||2022-10-17	2.3.4.4b
A/great_horned_owl/BC/AIVPHL-142/2022|EPI_ISL_17051338|A_/_H5N1||2022-05-25	2.3.4.4b
A/great_horned_owl/BC/AIVPHL-174/2022|EPI_ISL_17051357|A_/_H5N1||2022-06-08	2.3.4.4b
A/canada_goose/BC/AIVPHL-238/2022|EPI_ISL_17051404|A_/_H5N1||2022-09-06	2.3.4.4b
A/canada_goose/BC/AIVPHL-265/2022|EPI_ISL_17051417|A_/_H5N1||2022-10-24	2.3.4.4b
A/bald_eagle/BC/AIVPHL-324/2022|EPI_ISL_17051456|A_/_H5N1||2022-12-12	2.3.4.4b
A/chicken/Washington/22-014739-001-original/2022|EPI_ISL_16240881|A_/_H5N1||2022-05-11	2.3.4.4b
A/snow_goose/BC/AIVPHL-13/2022|EPI_ISL_17051019|A_/_H5N1||2022-04-21	2.3.4.4b
A/canada_goose/BC/AIVPHL-64/2022|EPI_ISL_17051056|A_/_H5N1||2022-05-10	2.3.4.4b
A/turkey/California/22-032159-001-original/2022|EPI_ISL_16297370|A_/_H5N1||2022-10-10	2.3.4.4b
A/canada_goose/BC/AIVPHL-214/2022|EPI_ISL_17051382|A_/_H5N1||2022-07-19	2.3.4.4b
A/canada_goose/BC/AIVPHL-215/2022|EPI_ISL_17051383|A_/_H5N1||2022-07-19	2.3.4.4b
A/bald_eagle/BC/AIVPHL-204/2022|EPI_ISL_17051380|A_/_H5N1||2022-07-06	2.3.4.4b
A/chicken/Alaska/22-013107-001-original/2022|EPI_ISL_16171474|A_/_H5N1||2022-04-28	2.3.4.4b
A/chicken/Montana/22-013053-001-original/2022|EPI_ISL_16171462|A_/_H5N1||2022-04-28	2.3.4.4b
A/chicken/Montana/22-013053-002-original/2022|EPI_ISL_16171463|A_/_H5N1||2022-04-28	2.3.4.4b
A/bald_eagle/BC/AIVPHL-224/2022|EPI_ISL_17051396|A_/_H5N1||2022-08-12	2.3.4.4b
A/mallard/BC/AIVPHL-355/2023|EPI_ISL_17051480|A_/_H5N1||2023-01-09	2.3.4.4b
A/great_blue_heron/BC/AIVPHL-252/2022|EPI_ISL_17051414|A_/_H5N1||2022-09-28	2.3.4.4b
A/canada_goose/BC/AIVPHL-226/2022|EPI_ISL_17051398|A_/_H5N1||2022-08-15	2.3.4.4b
A/canada_goose/BC/AIVPHL-227/2022|EPI_ISL_17051399|A_/_H5N1||2022-08-15	2.3.4.4b
A/canada_goose/BC/AIVPHL-218/2022|EPI_ISL_17051388|A_/_H5N1||2022-08-02	2.3.4.4b
A/coopers_hawk/BC/AIVPHL-231/2022|EPI_ISL_17051395|A_/_H5N1||2022-08-12	2.3.4.4b
A/duck/Washington/22-016021-001-original/2022|EPI_ISL_16244029|A_/_H5N1||2022-05-22	2.3.4.4b
A/duck/Washington/22-016021-002-original/2022|EPI_ISL_16244030|A_/_H5N1||2022-05-22	2.3.4.4b
A/green-winged_teal/BC/AIVPHL-334/2022|EPI_ISL_17051465|A_/_H5N1||2022-12-19	2.3.4.4b
A/canada_goose/BC/AIVPHL-222/2022|EPI_ISL_17051391|A_/_H5N1||2022-08-08	2.3.4.4b
A/bald_eagle/BC/AIVPHL-199/2022|EPI_ISL_17051369|A_/_H5N1||2022-06-17	2.3.4.4b
A/red-breasted_merganser/BC/AIVPHL-219/2022|EPI_ISL_17051389|A_/_H5N1||2022-08-02	2.3.4.4b
A/northern_shoveler/BC/AIVPHL-247/2022|EPI_ISL_17051407|A_/_H5N1||2022-09-12	2.3.4.4b
A/northern_shoveler/BC/AIVPHL-239/2022|EPI_ISL_17051408|A_/_H5N1||2022-09-12	2.3.4.4b
A/wood_duck/BC/AIVPHL-240/2022|EPI_ISL_17051409|A_/_H5N1||2022-09-12	2.3.4.4b
A/canada_goose/BC/AIVPHL-246/2022|EPI_ISL_17051406|A_/_H5N1||2022-09-12	2.3.4.4b
A/canada_goose/BC/AIVPHL-251/2022|EPI_ISL_17051413|A_/_H5N1||2022-09-28	2.3.4.4b
A/green-winged_teal/BC/AIVPHL-342/2022|EPI_ISL_17051462|A_/_H5N1||2022-12-15	2.3.4.4b
A/canada_goose/BC/AIVPHL-241/2022|EPI_ISL_17051410|A_/_H5N1||2022-09-12	2.3.4.4b
A/canada_goose/BC/AIVPHL-243/2022|EPI_ISL_17051411|A_/_H5N1||2022-09-12	2.3.4.4b
A/layer_chicken/BC/AIVPHL-155/2022|EPI_ISL_17051345|A_/_H5N1||2022-06-03	2.3.4.4b
A/goose/BC/AIVPHL-65/2022|EPI_ISL_17051057|A_/_H5N1||2022-05-09	2.3.4.4b
A/goose/BC/AIVPHL-69/2022|EPI_ISL_17051058|A_/_H5N1||2022-05-09	2.3.4.4b
A/avian/BC/AIVPHL-77/2022|EPI_ISL_17051062|A_/_H5N1||2022-05-09	2.3.4.4b
A/duck/BC/AIVPHL-74/2022|EPI_ISL_17051059|A_/_H5N1||2022-05-09	2.3.4.4b
A/Chicken/BC/FAV-0402-OS/2022|EPI_ISL_13117288|A_/_H5N1||2022-05-12	2.3.4.4b
A/chicken/BC/AIVPHL-66/2022|EPI_ISL_17051060|A_/_H5N1||2022-05-09	2.3.4.4b
A/chicken/BC/AIVPHL-68/2022|EPI_ISL_17051061|A_/_H5N1||2022-05-09	2.3.4.4b
A/chicken/Oregon/22-030743-001-original/2022|EPI_ISL_16297060|A_/_H5N1||2022-09-28	2.3.4.4b
A/Canada_goose/California/246038/2022|EPI_ISL_16555205|A_/_H5N1||2022-07-05	2.3.4.4b
A/turkey/Montana/22-028879-001-original/2022|EPI_ISL_15602898|A_/_H5N4||2022-09-13	2.3.4.4b
A/glaucous-winged_gull/BC/AIVPHL-338/2022|EPI_ISL_17051460|A_/_H5N1||2022-12-15	2.3.4.4b
A/bald_eagle/Wyoming/22-013015-001-original/2022|EPI_ISL_15078241|A_/_H5N1||2022-04-22	2.3.4.4b
A/snow_goose/BC/AIVPHL-14/2022|EPI_ISL_17051020|A_/_H5N1||2022-04-21	2.3.4.4b
A/Canada_Goose/AB/FAV-0505-08/2022|EPI_ISL_16183625|A_/_H5N1||2022-04-20	2.3.4.4b
A/Black-Billed_Magpie/AB/FAV-0505-53/2022|EPI_ISL_16190394|A_/_H5N1||2022-05-05	2.3.4.4b
A/Great_Horned_Owl/AB/FAV-0505-57/2022|EPI_ISL_16190395|A_/_H5N1||2022-05-06	2.3.4.4b
A/Great_Horned_Owl/AB/FAV-0505-52/2022|EPI_ISL_16189983|A_/_H5N1||2022-05-02	2.3.4.4b
A/Great_Horned_Owl/AB/FAV-0505-58/2022|EPI_ISL_16190578|A_/_H5N1||2022-05-06	2.3.4.4b
A/Red_Fox/AB/FAV-0835-02/2022|EPI_ISL_16023370|A_/_H5N1||2022-05-05	2.3.4.4b
A/American_Crow/AB/FAV-0833-16/2022|EPI_ISL_16190761|A_/_H5N1||2022-05-30	2.3.4.4b
A/glaucous-winged_gull/BC/AIVPHL-356/2023|EPI_ISL_17051476|A_/_H5N1||2023-01-09	2.3.4.4b
A/red-tailed_hawk/BC/AIVPHL-362/2023|EPI_ISL_17051478|A_/_H5N1||2023-01-09	2.3.4.4b
A/canada_goose/BC/AIVPHL-267/2022|EPI_ISL_17051419|A_/_H5N1||2022-11-07	2.3.4.4b
A/black_bear/Alaska/22-036396-001-original/2022|EPI_ISL_16271848|A_/_H5N1||1905-07-14	2.3.4.4b
A/bald_eagle/BC/AIVPHL-273/2022|EPI_ISL_17051420|A_/_H5N1||2022-11-03	2.3.4.4b
A/goose/Washington/22-014744-003-original/2022|EPI_ISL_16240883|A_/_H5N1||2022-05-10	2.3.4.4b
A/goose/Washington/22-014744-004-original/2022|EPI_ISL_16240884|A_/_H5N1||2022-05-10	2.3.4.4b
A/canada_goose/BC/AIVPHL-152/2022|EPI_ISL_17051348|A_/_H5N1||2022-06-01	2.3.4.4b
A/wood_duck/BC/AIVPHL-108/2022|EPI_ISL_17051335|A_/_H5N1||2022-05-18	2.3.4.4b
A/mallard/BC/AIVPHL-103/2022|EPI_ISL_17051336|A_/_H5N1||2022-05-18	2.3.4.4b
A/canada_goose/BC/AIVPHL-186/2022|EPI_ISL_17051372|A_/_H5N1||2022-06-22	2.3.4.4b
A/bald_eagle/BC/AIVPHL-183/2022|EPI_ISL_17051373|A_/_H5N1||2022-06-22	2.3.4.4b
A/canada_goose/BC/AIVPHL-178/2022|EPI_ISL_17051358|A_/_H5N1||2022-06-10	2.3.4.4b
A/canada_goose/BC/AIVPHL-176/2022|EPI_ISL_17051360|A_/_H5N1||2022-06-13	2.3.4.4b
A/canada_goose/BC/AIVPHL-175/2022|EPI_ISL_17051361|A_/_H5N1||2022-06-13	2.3.4.4b
A/bald_eagle/BC/AIVPHL-357/2023|EPI_ISL_17051481|A_/_H5N1||2023-01-09	2.3.4.4b
A/canada_goose/BC/AIVPHL-217/2022|EPI_ISL_17051387|A_/_H5N1||2022-08-02	2.3.4.4b
A/canada_goose/BC/AIVPHL-221/2022|EPI_ISL_17051390|A_/_H5N1||2022-08-02	2.3.4.4b
A/bald_eagle/BC/AIVPHL-15/2022|EPI_ISL_17051018|A_/_H5N1||2022-04-22	2.3.4.4b
A/canada_goose/BC/AIVPHL-225/2022|EPI_ISL_17051397|A_/_H5N1||2022-08-15	2.3.4.4b
A/canada_goose/BC/AIVPHL-203/2022|EPI_ISL_17051379|A_/_H5N1||2022-07-06	2.3.4.4b
A/chicken/BC/AIVPHL-127/2022|EPI_ISL_17051077|A_/_H5N1||2022-05-20	2.3.4.4b
A/chicken/BC/AIVPHL-122/2022|EPI_ISL_17051078|A_/_H5N1||2022-05-20	2.3.4.4b
A/duck/BC/AIVPHL-107/2022|EPI_ISL_17051080|A_/_H5N1||2022-05-20	2.3.4.4b
A/duck/BC/AIVPHL-139/2022|EPI_ISL_17051081|A_/_H5N1||2022-05-20	2.3.4.4b
A/duck/BC/AIVPHL-135/2022|EPI_ISL_17051082|A_/_H5N1||2022-05-20	2.3.4.4b
A/duck/BC/AIVPHL-131/2022|EPI_ISL_17051129|A_/_H5N1||2022-05-20	2.3.4.4b
A/chicken/BC/AIVPHL-117/2022|EPI_ISL_17051079|A_/_H5N1||2022-05-20	2.3.4.4b
A/northwestern_crow/BC/AIVPHL-158/2022|EPI_ISL_17051346|A_/_H5N1||2022-06-01	2.3.4.4b
A/domestic_goose/Washington/22-014023-001-original/2022|EPI_ISL_16240161|A_/_H5N1||2022-05-03	2.3.4.4b
A/bald_eagle/BC/AIVPHL-44/2022|EPI_ISL_17051048|A_/_H5N1||2022-05-05	2.3.4.4b
A/northwestern_crow/BC/AIVPHL-56/2022|EPI_ISL_17051049|A_/_H5N1||2022-05-05	2.3.4.4b
A/canada_goose/BC/AIVPHL-81/2022|EPI_ISL_17051063|A_/_H5N1||2022-05-12	2.3.4.4b
A/canada_goose/BC/AIVPHL-84/2022|EPI_ISL_17051065|A_/_H5N1||2022-05-12	2.3.4.4b
A/layer_chicken/BC/AIVPHL-157/2022|EPI_ISL_17051344|A_/_H5N1||2022-06-01	2.3.4.4b
A/great_blue_heron/BC/AIVPHL-165/2022|EPI_ISL_17051354|A_/_H5N1||2022-06-09	2.3.4.4b
A/great_blue_heron/BC/AIVPHL-209/2022|EPI_ISL_17051384|A_/_H5N1||2022-07-19	2.3.4.4b
A/chicken/Washington/22-014744-001-original/2022|EPI_ISL_16240882|A_/_H5N1||2022-05-10	2.3.4.4b
A/chicken/Washington/22-013763-003-original/2022|EPI_ISL_16171520|A_/_H5N1||2022-05-03	2.3.4.4b
A/bald_eagle/BC/AIVPHL-17/2022|EPI_ISL_17051021|A_/_H5N1||2022-04-28	2.3.4.4b
A/chicken/Washington/22-013763-002-original/2022|EPI_ISL_16171519|A_/_H5N1||2022-05-03	2.3.4.4b
